Time	Flow_BTPS	O2	CO2	N2	MMss	SampleFlow	MMms	DelayO2	DelayMMss	(SPW_V3.2.0;DSR=Set3;T=31.18;P=959;BTPS=True;H=0;FT=30;FH=60;BT=37;BH=80;ByH=0;ManBTPS=False;ManFIC=1;FIC=True;FEC=True;CO2C=True;VS=25;Pre=24;Post=22;SFC=True;O2RTC=True;O2RT=0.03;MMssRTC=True;MMssRT=0.03;O2=0.611;CO2=0.0462;MMss=0.693)
415	0.649644104003906	20.8733	0.07252151	78.11975	28.57703	-0.00355136466026306	28.88593	0.5665977	0.6426226
420	0.65268505859375	20.87209	0.074203	78.11929	28.57683	-0.00355122971534729	28.88604	0.5665535	0.6423937
425	0.655544555664062	20.87134	0.07568803	78.11856	28.5766	-0.00355115580558777	28.8862	0.5665333	0.6423653
430	0.658240051269531	20.871	0.07698217	78.11762	28.57631	-0.00355139517784119	28.88642	0.5663374	0.6423396
435	0.6607294921875	20.87086	0.07809404	78.11665	28.57598	-0.0035517156124115	28.88667	0.5661137	0.6422943
440	0.662982421875	20.87114	0.07903507	78.11545	28.5756	-0.00355188417434692	28.887	0.5658495	0.6422166
445	0.665018615722656	20.87124	0.07981908	78.11457	28.57516	-0.00355189442634583	28.88737	0.5659096	0.6419342
450	0.666909118652344	20.87176	0.08046191	78.11343	28.57473	-0.00355196714401245	28.88776	0.5659685	0.6418198
455	0.668673522949219	20.87265	0.08098096	78.11204	28.57429	-0.00355207109451294	28.8882	0.5655172	0.6417151
460	0.670291564941406	20.87385	0.08139465	78.11044	28.57386	-0.00355267691612244	28.88868	0.565073	0.6416179
465	0.671744812011719	20.87497	0.08172191	78.10901	28.57344	-0.0035530412197113	28.8892	0.5647838	0.6415108
470	0.673055236816406	20.87637	0.08198183	78.10737	28.57303	-0.00355340623855591	28.88978	0.5644695	0.6412066
475	0.674275573730469	20.87817	0.08219308	78.10538	28.57269	-0.0035540189743042	28.89038	0.5641528	0.640893
480	0.675440246582031	20.88012	0.08237343	78.10328	28.57237	-0.00355464649200439	28.891	0.5640344	0.6407678
485	0.676555358886719	20.88182	0.08253936	78.10143	28.57211	-0.00355505585670471	28.89165	0.5637626	0.6404864
490	0.677608764648437	20.88364	0.0825395	78.09963	28.57193	-0.00355524325370789	28.89228	0.5634923	0.640214
495	0.678620300292969	20.88553	0.08253964	78.09776	28.57179	-0.00355543255805969	28.89293	0.5632051	0.6401092
500	0.679609558105469	20.88726	0.08253977	78.09605	28.57171	-0.00355584859848022	28.89357	0.5630859	0.6399947
505	0.680595642089844	20.88899	0.0825399	78.09435	28.5717	-0.00355648803710938	28.89421	0.5629779	0.6397068
510	0.681586059570312	20.89067	0.08254002	78.09268	28.57174	-0.00355686974525452	28.89487	0.5628831	0.6394298
515	0.682607116699219	20.89229	0.08254014	78.09109	28.57178	-0.00355699157714844	28.89556	0.5627811	0.6393278
520	0.683682678222656	20.8938	0.08254026	78.08959	28.57186	-0.00355708169937134	28.89623	0.5627811	0.6392065
525	0.68483544921875	20.8952	0.08254036	78.08821	28.57198	-0.00355736875534058	28.8969	0.5624742	0.6390591
530	0.686066162109375	20.89648	0.08254045	78.08694	28.57211	-0.00355785131454468	28.89757	0.5623162	0.6388922
535	0.687363403320313	20.89765	0.08254054	78.08578	28.57227	-0.00355829644203186	28.89821	0.5621432	0.6387166
540	0.688755920410156	20.89851	0.08254061	78.08494	28.57241	-0.00355847311019897	28.89885	0.5619655	0.63836
545	0.690292724609375	20.89927	0.08254066	78.08418	28.57254	-0.00355863118171692	28.89949	0.5617871	0.6380033
550	0.691982421875	20.89993	0.08254071	78.08354	28.57263	-0.00355876636505127	28.90014	0.5614304	0.6376482
555	0.69381396484375	20.90046	0.08254075	78.08301	28.57272	-0.00355912303924561	28.90078	0.5610754	0.6376482
560	0.695733825683594	20.90087	0.08254078	78.0826	28.57281	-0.00355921101570129	28.90139	0.5609038	0.6372976
565	0.697714050292969	20.90117	0.0825408	78.08231	28.57289	-0.00355902552604675	28.90199	0.5605651	0.6369564
570	0.699825805664062	20.90134	0.08254082	78.08214	28.57292	-0.00355879426002502	28.90257	0.5602419	0.6368059
575	0.702094848632812	20.90159	0.08254083	78.0819	28.57294	-0.00355849456787109	28.90313	0.5601063	0.6366661
580	0.704536193847656	20.90171	0.08254085	78.08177	28.57294	-0.00355860948562622	28.90369	0.5599697	0.6363521
585	0.70712548828125	20.90175	0.08254085	78.08174	28.57294	-0.00355840587615967	28.90421	0.5596502	0.6360357
590	0.709817138671875	20.90172	0.08254085	78.08176	28.57295	-0.00355813145637512	28.90474	0.5593383	0.6357242
595	0.712596374511719	20.90165	0.08254084	78.08183	28.57293	-0.00355753087997437	28.90523	0.5592312	0.6354352
600	0.715466674804688	20.90157	0.08254083	78.08192	28.5729	-0.00355683064460754	28.9057	0.5591604	0.635354
605	0.718407897949219	20.90149	0.08254083	78.08199	28.57288	-0.00355600929260254	28.90617	0.5591126	0.6352967
610	0.721429809570313	20.90125	0.08254081	78.08223	28.57291	-0.00355504870414734	28.9066	0.5590581	0.635065
615	0.724563171386719	20.90106	0.0825408	78.08241	28.57295	-0.00355418610572815	28.90701	0.5589678	0.6351571
620	0.727810668945313	20.90111	0.0825408	78.08237	28.57297	-0.00355343055725098	28.90743	0.5586573	0.6352148
625	0.731115661621094	20.90121	0.08254081	78.08227	28.57303	-0.00355231165885925	28.90781	0.5583299	0.6350739
630	0.734452941894531	20.90139	0.08254082	78.08209	28.57313	-0.00355084252357483	28.9082	0.5580295	0.6349428
635	0.737827209472656	20.90166	0.08254084	78.08183	28.57324	-0.00354926824569702	28.90858	0.5577767	0.6348466
640	0.741241821289062	20.90204	0.08254087	78.08145	28.57332	-0.00354783749580383	28.90895	0.5575548	0.6347844
645	0.744689636230469	20.90257	0.08254091	78.08092	28.57339	-0.00354656982421875	28.90928	0.5575049	0.6345596
650	0.748185119628906	20.90307	0.08254094	78.08044	28.5735	-0.00354525566101074	28.90962	0.5575049	0.6343222
655	0.751722106933594	20.90375	0.082541	78.07977	28.57364	-0.00354393935203552	28.90993	0.5574334	0.6340683
660	0.755274230957031	20.90461	0.08254106	78.07891	28.57375	-0.00354241418838501	28.91026	0.5571715	0.6339918
665	0.758857543945312	20.90564	0.08254114	78.0779	28.57387	-0.00354070544242859	28.91058	0.5569237	0.6339396
670	0.762446716308594	20.90684	0.08254123	78.07671	28.57395	-0.00353882026672363	28.91088	0.5567133	0.6339147
675	0.766036376953125	20.90822	0.08254133	78.07534	28.57403	-0.00353749561309814	28.9112	0.5565284	0.6338966
680	0.76958935546875	20.90957	0.08254143	78.07401	28.57409	-0.00353650069236755	28.91151	0.5565076	0.6338614
685	0.77309814453125	20.91109	0.08254154	78.0725	28.57412	-0.00353537201881409	28.91181	0.5564591	0.6338028
690	0.776584533691406	20.91294	0.08254168	78.07068	28.57416	-0.00353437948226929	28.91212	0.5562147	0.6337303
695	0.780082153320313	20.91488	0.08254182	78.06876	28.57417	-0.00353379416465759	28.91242	0.5563131	0.6336554
700	0.783618530273438	20.9169	0.08254197	78.06676	28.57415	-0.00353315353393555	28.91275	0.5564128	0.63359
705	0.787151489257813	20.91899	0.08254213	78.0647	28.57412	-0.00353272247314453	28.91306	0.5563524	0.6335515
710	0.790664733886719	20.9211	0.08254229	78.06261	28.57406	-0.00353250789642334	28.91339	0.5563293	0.6335548
715	0.794122436523438	20.92322	0.08237663	78.06068	28.57397	-0.00353275966644287	28.91372	0.5563551	0.633426
720	0.797542663574219	20.92531	0.08219658	78.05879	28.57385	-0.00353324341773987	28.91409	0.5564135	0.6333118
725	0.8009423828125	20.92753	0.08215144	78.05665	28.57373	-0.00353347682952881	28.91441	0.5563012	0.6333552
730	0.804325866699219	20.92945	0.08207195	78.05482	28.57357	-0.00353393983840942	28.91476	0.5561636	0.6333745
735	0.807707458496094	20.93127	0.08195601	78.05315	28.57337	-0.00353485512733459	28.9151	0.555998	0.6333739
740	0.811091369628906	20.93295	0.08180235	78.05164	28.57317	-0.00353621339797974	28.91548	0.5559893	0.6331928
745	0.81446142578125	20.93447	0.08161065	78.05032	28.5729	-0.00353752207756042	28.91585	0.5559798	0.6330152
750	0.817799560546875	20.93581	0.08138153	78.04922	28.57263	-0.00353901600837708	28.91625	0.5559783	0.6330144
755	0.821127075195312	20.93697	0.08111659	78.04834	28.57234	-0.0035406711101532	28.91666	0.5559805	0.6330067
