0.0000000000	0.0000000000	-1.0000000000	-917.2730463052
0.0010000000	0.0000000000	-1.0000000000	-917.4349069424
0.0020000000	0.0000000000	-1.0000000000	-917.5985256673
0.0030000000	0.0000000000	-1.0000000000	-917.7605311033
0.0040000000	0.0000000000	-1.0000000000	-917.9242946380
0.0050000000	0.0000000000	-1.0000000000	-918.0864449003
0.0060000000	0.0000000000	-1.0000000000	-918.2486672123
0.0070000000	0.0000000000	-1.0000000000	-918.4126476510
0.0080000000	0.0000000000	-1.0000000000	-918.5750148603
0.0090000000	0.0000000000	-1.0000000000	-918.7374541647
0.0100000000	0.0000000000	-1.0000000000	-918.9016516563
0.0110000000	0.0000000000	-1.0000000000	-919.0642359761
0.0120000000	0.0000000000	-1.0000000000	-919.2268924669
0.0130000000	0.0000000000	-1.0000000000	-919.3913072246
0.0140000000	0.0000000000	-1.0000000000	-919.5541088992
0.0150000000	0.0000000000	-1.0000000000	-919.7186689061
0.0160000000	0.0000000000	-1.0000000000	-919.8816159082
0.0170000000	0.0000000000	-1.0000000000	-920.0446352508
0.0180000000	0.0000000000	-1.0000000000	-920.2094130527
0.0190000000	0.0000000000	-1.0000000000	-920.3725779748
0.0200000000	0.0000000000	-1.0000000000	-920.5358153835
0.0210000000	0.0000000000	-1.0000000000	-920.6991253273
0.0220000000	0.0000000000	-1.0000000000	-920.8641939251
0.0230000000	0.0000000000	-1.0000000000	-921.0276498567
0.0240000000	0.0000000000	-1.0000000000	-921.1911784966
0.0250000000	0.0000000000	-1.0000000000	-921.3564659725
0.0260000000	0.0000000000	-1.0000000000	-921.5201409689
0.0270000000	0.0000000000	-1.0000000000	-921.6838888701
0.0280000000	0.0000000000	-1.0000000000	-921.8477097426
0.0290000000	0.0000000000	-1.0000000000	-922.0132897338
0.0300000000	0.0000000000	-1.0000000000	-922.1772575304
0.0310000000	0.0000000000	-1.0000000000	-922.3412985302
0.0320000000	0.0000000000	-1.0000000000	-922.5054128172
0.0330000000	0.0000000000	-1.0000000000	-922.6696004720
0.0340000000	0.0000000000	-1.0000000000	-922.8355476543
0.0350000000	0.0000000000	-1.0000000000	-922.9998830712
0.0360000000	0.0000000000	-1.0000000000	-923.1642921301
0.0370000000	0.0000000000	-1.0000000000	-923.3287749246
0.0380000000	0.0000000000	-1.0000000000	-923.4933315502
0.0390000000	0.0000000000	-1.0000000000	-923.6579621184
0.0400000000	0.0000000000	-1.0000000000	-923.8226667240
0.0410000000	0.0000000000	-1.0000000000	-923.9874454784
0.0420000000	0.0000000000	-1.0000000000	-924.1522984912
0.0430000000	0.0000000000	-1.0000000000	-924.3189119454
0.0440000000	0.0000000000	-1.0000000000	-924.4839145745
0.0450000000	0.0000000000	-1.0000000000	-924.6489918091
0.0460000000	0.0000000000	-1.0000000000	-924.8141437727
0.0470000000	0.0000000000	-1.0000000000	-924.9793705845
0.0480000000	0.0000000000	-1.0000000000	-925.1446723766
0.0490000000	0.0000000000	-1.0000000000	-925.3083632049
0.0500000000	0.0000000000	-1.0000000000	-925.4738145826
0.0510000000	0.0000000000	-1.0000000000	-925.6393413382
0.0520000000	0.0000000000	-1.0000000000	-925.8049436096
0.0530000000	0.0000000000	-1.0000000000	-925.9706215362
0.0540000000	0.0000000000	-1.0000000000	-926.1363752643
0.0550000000	0.0000000000	-1.0000000000	-926.3022049398
0.0560000000	0.0000000000	-1.0000000000	-926.4681107109
0.0570000000	0.0000000000	-1.0000000000	-926.6324066614
0.0580000000	0.0000000000	-1.0000000000	-926.7984643318
0.0590000000	0.0000000000	-1.0000000000	-926.9645985631
0.0600000000	0.0000000000	-1.0000000000	-927.1308095290
0.0610000000	0.0000000000	-1.0000000000	-927.2954113042
0.0620000000	0.0000000000	-1.0000000000	-927.4617754575
0.0630000000	0.0000000000	-1.0000000000	-927.6282168374
0.0640000000	0.0000000000	-1.0000000000	-927.7930495477
0.0650000000	0.0000000000	-1.0000000000	-927.9596451474
0.0660000000	0.0000000000	-1.0000000000	-928.1246324334
0.0670000000	0.0000000000	-1.0000000000	-928.2913829702
0.0680000000	0.0000000000	-1.0000000000	-928.4582116395
0.0690000000	0.0000000000	-1.0000000000	-928.6234325445
0.0700000000	0.0000000000	-1.0000000000	-928.7904172717
0.0710000000	0.0000000000	-1.0000000000	-928.9557946240
0.0720000000	0.0000000000	-1.0000000000	-929.1212501036
0.0730000000	0.0000000000	-1.0000000000	-929.2884700005
0.0740000000	0.0000000000	-1.0000000000	-929.4540831216
0.0750000000	0.0000000000	-1.0000000000	-929.6214610667
0.0760000000	0.0000000000	-1.0000000000	-929.7872326509
0.0770000000	0.0000000000	-1.0000000000	-929.9530834013
0.0780000000	0.0000000000	-1.0000000000	-930.1206996161
0.0790000000	0.0000000000	-1.0000000000	-930.2867101186
0.0800000000	0.0000000000	-1.0000000000	-930.4528004387
0.0810000000	0.0000000000	-1.0000000000	-930.6189708058
0.0820000000	0.0000000000	-1.0000000000	-930.7852214429
0.0830000000	0.0000000000	-1.0000000000	-930.9515525840
0.0840000000	0.0000000000	-1.0000000000	-931.1196505533
0.0850000000	0.0000000000	-1.0000000000	-931.2861441902
